epoch;Mean_IOU;loss;val_Mean_IOU;val_loss
43;0.6226897069386074;1.012648160968508;0.5988746310273806;1.3382407228151958
44;0.6008071810716674;1.0214266095842635;0.5511544545491537;1.2543380558490753
45;0.6114831942887533;1.014400438893409;0.6108686650792757;1.3480771631002426
0;0.49647624010131475;0.8362956380560285;0.49614718308051425;0.9089128325382868
1;0.4968449952346938;0.8363342668328967;0.4961224099000295;0.9087334051728249
2;0.4968294685795194;0.8353509434631893;0.4961208278934161;0.9083355392018954
47;0.6289688824188142;1.012964597770146;0.6162814075748125;1.331610103448232

4;0.49681108728760764;0.8364005408116749;0.4961306154727936;0.9069937268892924
48;0.6169520410753432;1.0142647730452674;0.6217092176278433;1.3517857044935226
5;0.4968202000572568;0.8352986595460347;0.49611089502771694;0.9089602256814638
49;0.6280482851323628;1.0125649578514553;0.5805040970444679;1.3097805480162303
50;0.6327204888775235;1.0125226165567125;0.6092647984623909;1.340752825140953

7;0.4968138915442285;0.8357970870676494;0.4961224024494489;0.9077230741580328
51;0.6267638894773665;1.0126344817025321;0.6058105280001959;1.3411480486392975
8;0.4968072640753928;0.8364407909767968;0.4961242849628131;0.9075064236919085
9;0.4968130606270972;0.835801499230521;0.49610912924011547;0.9090423534313837
53;0.6375570375294912;1.009617445724351;0.6304427807529768;1.355454683303833

54;0.6646796670697984;1.0081018521672203;0.638772115111351;1.3723110010226567

12;0.4968031392920585;0.836758112623578;0.4960935351749261;0.9106635277469953
13;0.4968146192176001;0.835554321606954;0.4961049345632394;0.9094670017560323

14;0.4968161724862598;0.8353781033129919;0.49612509086728096;0.907358837624391
15;0.4968119969680196;0.8358015623830614;0.4961083034674327;0.9091032867630323516;0.4968092626049405;0.8360764554568699;0.49609895919760066;0.9100728506843249
;0.6602190761339097;1.0087500441642034;0.6174418677886327;1.3500096499919891
17;0.496807041267554;0.8362989532096046;0.496106078227361;0.9093259473641714
61;0.6784144476765678;1.0063484963916598;0.6352382923165957;1.3685597827037175
62;0.6478485855318251;1.0108617153905688;0.6235570212205251;1.3745406121015549
18;0.4968058541417122;0.836414927528018;0.49612464134891826;0.9073866705099741
64;0.6741905921981448;1.0085854814166115;0.638791469236215;1.3750562121470769

65;0.6542978985678582;1.0094697184505916;0.6100248446067175;1.335187961657842

21;0.49680427461862564;0.8365598164853596;0.49611402427156764;0.9084836343924204
22;0.49680968764282407;0.835990309715271;0.49611617003877956;0.9082577874263128
23;0.4968099132889793;0.8359612652233669;0.49611248075962067;0.9086400270462036
66;0.6681129783391953;1.0090333571036656;0.6342172349492708;1.381728356083234
2
25;0.4968074354387465;0.8362119048833847;0.4961062433818976;0.9092853590846062
26;0.49681169433253153;0.835764060417811;0.4960937226812045;0.9105895757675171
27;0.4968030367578779;0.8366635179235822;0.49612555652856827;0.90726839999357866928;0.4968000597187451;0.8369707138765425;0.49611039459705353;0.90884712586800270;29;0.49680205257166;0.8367596616347631;0.4961036741733551;0.9095473984877268
1;0.6858889900502705;1.0072065442800522;0.6297318538029989;1.3634957124789555
30;0.4968057083232062;0.8363760546559379;0.4961039461195469;0.9095173627138138
31;0.4968049884552047;0.8364336284853163;0.49609628940622014;0.9103150044878324
73;0.6974822062821615;1.0072220478739058;0.6406832387049993;1.3922295222679775
74;0.6893053076096943;1.0080817994617282;0.6164297660191854;1.3805835743745167
32;0.4968143637691225;0.835468257466952;0.4960977000494798;0.9101668521761894
76;0.6975561266853696;1.006781103355544;0.6029229884346327;1.3507407953341801
33;0.4968098494268599;0.8359367691335224;0.4961182673772176;0.9080204144120216
77;0.693807772227696;1.0070691924719584;0.646751287082831;1.3686857223510742
78;0.6954874509856814;1.0065201662835621;0.5947011709213257;1.3541520138581593

35;0.49681816392001654;0.8350656813099271;0.4961172801752885;0.9081208929419518
36;0.49680380061978385;0.8365615322476342;0.4961170790096124;0.9081405649582545
37;0.4968086303699584;0.8360562863804045;0.4961092335482438;0.9089578911662102
38;0.4968062625044868;0.8363004518406731;0.49611254408955574;0.9086118961373965
39;0.4968143712197031;0.8354539488043103;0.4961169548332691;0.908150906364123
40;0.4968043636708033;0.8364963701793126;0.49612150341272354;0.9076764434576035
41;0.49680917532671065;0.8359929025173187;0.496120053033034;0.9078266471624374
42;0.4968003914469764;0.8369071582953135;0.4961096743742625;0.9089081411560377
86;0.6775710462104707;1.0090639009362175;0.6500337968269984;1.3905889491240184
87;0.7075508236885071;1.0043319087652933;0.6542765026291212;1.3729368845621746
88;0.6989811609188715;1.0063774500574385;0.6483697096506754;1.3704739560683568
89;0.7092793498720441;1.0073577279136294;0.6477952872713407;1.386600449681282
90;0.7179529148907888;1.0060433120954604;0.6522396355867386;1.3879641393820445
91;0.6930359914189294;1.0066289405028026;0.6567215099930763;1.3893696963787079
92;0.714182245589438;1.0058273992368154;0.6566113258401552;1.3920400490363438
93;0.720306104137784;1.0057440449794133;0.6610207259654999;1.3962303300698597
94;0.716001353093556;1.0067510973839533;0.6642028465867043;1.4009541223446529
95;0.7249823205527806;1.0051369354838418;0.6579645350575447;1.3883144756158192
96;0.7173098772764206;1.0055373360713322;0.6632506921887398;1.3786272406578064
97;0.7283066376334145;1.006272940408616;0.6680610999464989;1.4006802539030712
98;0.7281099870091393;1.0063490796656835;0.6669439375400543;1.4070321023464203
99;0.7261915582986105;1.005745264745894;0.6586496258775393;1.3910275002320607
0;0.49646038388589386;1.168390748990701;0.49611103996749994;1.313133660366985
0;0.16198032740448115;1.4869714166436876;0.004100677004316822;1.6043646732966106
0;0.14052575522856342;1.5325441246940976;0.005464218789711595;1.6058152417341869
0;0.1837534406610454;1.5259674787521362;0.12878853982935348;1.559843545158704
0;0.16284267402287306;1.5196928339345115;0.0914776585996151;1.5658761511246364
0;0.12961318217761195;1.4502302138578325;0.052325186474869646;1.543729265530904
1;0.28870950212391716;1.3847098762080783;0.0870302760352691;1.5533558229605358
2;0.31678909843876246;1.3077162873177302;0.37119179343183833;1.3737183064222336
3;0.34381770094235736;1.2660366126469202;0.3725099501510461;1.3500128885110219
4;0.355257619704519;1.2456517020861309;0.20258995269735655;1.4300375034411748
5;0.3648430085962727;1.2260346859693527;0.36835771426558495;1.3206688513358433
6;0.3834198938593978;1.2000212321678798;0.30968136961261433;1.3403341323137283
7;0.392410319121111;1.1846962854975747;0.381404023617506;1.3062722583611805
8;0.40193355331818265;1.1707104983783903;0.3622495469947656;1.290158708890279
9;0.4135996631923176;1.154385113290378;0.4314820431172848;1.2679827709992726
10;0.4179385606022108;1.145112340648969;0.43600232899188995;1.262794663508733
11;0.434450459976991;1.1222937880527406;0.43646563217043877;1.2436150312423706
12;0.4377383465568225;1.1200702644529796;0.4102258582909902;1.2756527761618297
13;0.44999533856198903;1.1046641518672307;0.4469434084991614;1.2432382702827454
14;0.4634278022817203;1.0899465155033838;0.4661361674467723;1.2580767025550206
15;0.47151363357191994;1.0810969457739876;0.4437849285701911;1.2364012499650319
0;0.13802732418047353;1.4502765380200886;0.12320232143004735;1.5164235730965931
1;0.3049340613984636;1.3892041544119518;0.36697545523444813;1.4431620836257935
2;0.3210269587025756;1.3171193173953466;0.26416603351632756;1.4066675057013829
3;0.34455194146860213;1.267204897744315;0.3965718572338422;1.357604905962944
4;0.3566914968902156;1.248327137458892;0.3821582409242789;1.3778620858987172
5;0.3696870922687508;1.2249664224329448;0.42557703082760173;1.3451839486757915
6;0.3844993659073398;1.2077064954099201;0.43898262952764827;1.3180030236641567
7;0.3938317054084369;1.1894667829786028;0.36658727501829463;1.3047033846378326
8;0.3991081359840575;1.1775662693239393;0.46492213880022365;1.2943492780129116
9;0.4134424605539867;1.1605886433805739;0.4508785332242648;1.2680086195468903
10;0.4203469625541142;1.1476815357094718;0.37294217323263484;1.2861426870028179
11;0.43683577541794094;1.1249913686797732;0.4747248614827792;1.271983951330185
12;0.43701722969611484;1.1236134377263842;0.4705014651020368;1.252739354968071
13;0.456083435742628;1.0981871826308114;0.46299639468391734;1.2336362799008687
14;0.4648277163505554;1.090385390889077;0.44291997080047923;1.2324110219875972
15;0.4682994836143085;1.0863626088414873;0.47530776758988696;1.234828606247902
16;0.47786153569107964;1.0772879662967862;0.4912400307754676;1.2322808255751927
17;0.49617658236197065;1.0604414279971803;0.47430864721536636;1.2367652903000514
18;0.5005464649626187;1.0573878600483848;0.4900198516746362;1.2256012707948685
19;0.4981910689246087;1.060680716520264;0.512310229241848;1.237646147608757
20;0.5155583442676634;1.0461180564903079;0.4522853195667267;1.2538984914620717
21;0.5254973864981106;1.0390537863685971;0.5286837940414747;1.2510934745272
22;0.5260461391437621;1.040175573456855;0.518232673406601;1.2487134834130604
23;0.5390471943787166;1.0323390584616434;0.5514153266946474;1.2705807983875275
24;0.5317283985870225;1.0387191289947146;0.5394213125109673;1.256120001276334
25;0.5510047794807524;1.0282049235843478;0.556730734805266;1.2857973923285801
26;0.5567796996661595;1.025244986017545;0.5455751443902651;1.2718535959720612
27;0.565785238075824;1.022481511036555;0.5690502921740214;1.274272213379542
28;0.573582676194963;1.0216083888496672;0.5417361905177435;1.2645547986030579
29;0.5610403038916134;1.0316048640580404;0.5357602561513582;1.2496794139345486
30;0.5884485187984648;1.0185287218718302;0.5978968118627866;1.3240451862414677
31;0.5605829766108876;1.0283028277612867;0.5755388587713242;1.30447556078434
32;0.5883278598388036;1.0164893063760938;0.5895220438639323;1.312912752230962
33;0.5974934200445811;1.014884129166603;0.5916308984160423;1.3188681155443192
34;0.5887219703623227;1.0191962059055055;0.5896553695201874;1.333295280734698
35;0.6043374148153123;1.0136976845207668;0.5887867112954458;1.3129767179489136
36;0.599963101602736;1.016988598165058;0.5199496572216352;1.2553229282299678
37;0.6107494007973444;1.0115674939893542;0.5959906677405039;1.3390111178159714
38;0.6203102987437021;1.013653115857215;0.6067500362793604;1.3346444070339203
39;0.628516130504154;1.0122163856313342;0.6100181912382444;1.3360546454787254
40;0.6217812157812572;1.0145783204407919;0.6106625720858574;1.3595570176839828
41;0.6166155948525384;1.0140082452978407;0.5983315755923589;1.3272792051235835
42;0.6335697521766027;1.0122299903915042;0.6026078363259634;1.3302570780118306
43;0.6266623543841499;1.0097958402974265;0.61484744399786;1.3409369240204494
44;0.6415761077687854;1.011702984571457;0.5926941310365995;1.3153937757015228
45;0.6531888636804762;1.0090120576676869;0.5661687403917313;1.2831062724192936
46;0.6244770884513855;1.0139520977224623;0.6105020840962728;1.3356269299983978
47;0.6573151832535153;1.009786082875161;0.5788636356592178;1.3311925033728282
48;0.6589388393220448;1.0102591095935731;0.6269952480991682;1.3607467710971832
49;0.6614513794581095;1.009742035042672;0.6104756072163582;1.3351155817508698
50;0.6600952673526037;1.0089551962557293;0.6176933820048968;1.363167737921079
51;0.6673384301719212;1.0086238150085722;0.6173726841807365;1.3440072387456894
52;0.6749190070799419;1.0084964001462573;0.6356675798694292;1.370020220677058
53;0.6793976383549827;1.0084379627591087;0.6338398903608322;1.3602981468041737
54;0.6706965735980442;1.0082714408636093;0.6237992569804192;1.3572603513797123
55;0.6878863814331236;1.0068856009415217;0.6349659338593483;1.3697188198566437
56;0.6923709291787374;1.0065187953767323;0.643770066400369;1.3695684125026066
57;0.6811574158214387;1.0076370672101067;0.6387513702114423;1.369955559571584
58;0.6755223401955196;1.0122306900365012;0.5955066929260889;1.350010062257449
59;0.6614267882846651;1.007951339795476;0.6397901078065237;1.373327707250913
60;0.6903144788174402;1.0074140415305184;0.6332638139526049;1.3800090750058491
61;0.6754374844687325;1.0082125188339324;0.6364136710762978;1.3774875551462173
62;0.6866925926435561;1.0077687799930573;0.6472407678763071;1.3957114120324452
63;0.6997775747662499;1.0061397545394444;0.6525524084766706;1.3879219988981883
64;0.6897660749299186;1.0074776333002817;0.6488269865512848;1.3947424342234929
65;0.6742359023718607;1.0094742682718096;0.6212324251731237;1.381039674083392
66;0.6905552411363238;1.0083366561503637;0.6536753525336584;1.385589008529981
67;0.6903617800701232;1.0070103946186246;0.6184727450211843;1.3627458810806274
68;0.659616741396132;1.0118680113837832;0.5941718022028605;1.3286900321642559
69;0.6632683170693261;1.009325766137668;0.6021496777733167;1.3473266785343487
70;0.686727660042899;1.0069708895115626;0.6521043678124746;1.388781617085139
71;0.7052698014747529;1.0061148979834147;0.6476075996955236;1.3828816662232082
72;0.6920288347062611;1.0081456417129153;0.641258438428243;1.3761800204714139
73;0.7008371509256817;1.0065527388027735;0.6522404029965401;1.3663532336552937
74;0.6834400544563929;1.0080398562408628;0.6428782269358635;1.3759955366452534
75;0.7087504345746267;1.0054141197885786;0.6584879731138548;1.3900224268436432
76;0.6981910573584693;1.007237413809413;0.6476208145419756;1.3694559385379155
77;0.7152682982739949;1.0057003462598437;0.6562032351891199;1.3854260245958965
78;0.7124618206705365;1.0064596860181718;0.661097509165605;1.395935560266177
79;0.7212391204777218;1.0063148403451556;0.6575871258974075;1.384726459781329
80;0.7318991032384691;1.0047480804579598;0.6619525601466497;1.3878659109274547
81;0.7380631395748684;1.0051149144059135;0.6731427808602651;1.3976141860087712
82;0.688221615694818;1.0117565563746862;0.616684672733148;1.3674248605966568
83;0.7003164440393448;1.0073262673048746;0.6575185433030128;1.3765613188346226
84;0.7105629990498225;1.006406063125247;0.6587919096151987;1.3854865084091823
85;0.7252403455121177;1.0045245942615328;0.6650750810901324;1.3846175769964855
86;0.7332682687611807;1.0055531696194695;0.6703837042053541;1.3973042964935303
87;0.7172806106862568;1.00941602176144;0.5781936918695768;1.323272113998731
88;0.6976739310082936;1.005872470991952;0.6661035194993019;1.3933621595303218
89;0.728736427568254;1.006141565385319;0.6693492035071055;1.3953266118963559
90;0.7394082290785653;1.0063423266013463;0.6695153390367826;1.3920087764660518
91;0.7324441884245191;1.0057458976904552;0.6483715871969858;1.389228843152523
92;0.738471065958341;1.0066998459043957;0.6632942457993826;1.3899543235699336
93;0.7347156192575183;1.0064438084761302;0.6771718760331472;1.3940581729014714
94;0.748863568618184;1.0050328799656458;0.6711049377918243;1.3946601301431656
95;0.7486636702503476;1.0050781965255737;0.6795038556059202;1.4041005273660023
96;0.7291453232367834;1.0057305828446435;0.6602451379100481;1.36420073111852
97;0.7426548820166361;1.005748803416888;0.6539682050546011;1.3751750340064366
98;0.7421028777247384;1.0051799615224202;0.6738759850462278;1.3921247522036235
99;0.752087876200676;1.006002472979682;0.6799394016464552;1.3984778970479965
